person_age,person_income,person_emp_exp,loan_amnt,loan_int_rate,credit_score,loan_percent_income,person_home_ownership,loan_intent,previous_loan_defaults_on_file,loan_status
53.0,4386258.0,12,1094495,17.95,521.0,0.2495,RENT,DEBTCONSOLIDATION,N,1
37.0,4696167.0,17,1762362,19.12,481.0,0.3753,OWN,HOMEIMPROVEMENT,N,0
44.0,814164.0,20,19013,11.71,555.0,0.0234,OTHER,HOMEIMPROVEMENT,N,1
54.0,1946641.0,0,2766086,7.01,387.0,1.421,MORTGAGE,PERSONAL,N,1
48.0,412739.0,35,1811952,21.71,791.0,4.3901,OTHER,DEBTCONSOLIDATION,N,1
63.0,3587464.0,7,3163566,20.98,635.0,0.8818,RENT,PERSONAL,N,1
61.0,2571961.0,20,2138520,9.09,,0.8315,RENT,VENTURE,N,1
59.0,418116.0,20,2663668,13.36,706.0,6.3706,OTHER,VENTURE,N,1
42.0,3573754.0,26,2293997,18.24,588.0,0.6419,MORTGAGE,DEBTCONSOLIDATION,Y,0
37.0,1920330.0,18,2515191,18.09,661.0,1.3098,OTHER,DEBTCONSOLIDATION,N,1
54.0,4808575.0,22,688870,21.63,740.0,0.1433,MORTGAGE,VENTURE,N,1
26.0,3974857.0,34,2236954,9.38,329.0,0.5628,MORTGAGE,MEDICAL,N,0
26.0,2796460.0,39,3980493,14.31,847.0,1.4234,RENT,HOMEIMPROVEMENT,Y,0
54.0,514765.0,4,3980578,8.65,522.0,7.7328,OTHER,HOMEIMPROVEMENT,N,1
21.0,2070382.0,7,67955,13.62,423.0,0.0328,RENT,PERSONAL,N,1
30.0,,10,4525955,7.26,514.0,27.7872,OWN,HOMEIMPROVEMENT,N,0
41.0,708086.0,15,4255337,22.27,417.0,6.0096,RENT,PERSONAL,N,0
25.0,3927807.0,38,4015132,15.96,526.0,1.0222,MORTGAGE,DEBTCONSOLIDATION,Y,0
22.0,1681618.0,23,4251523,21.45,743.0,2.5282,OTHER,DEBTCONSOLIDATION,N,1
42.0,4149143.0,20,2796989,8.02,848.0,0.6741,OWN,MEDICAL,N,1
22.0,4832251.0,22,4402604,10.87,736.0,0.9111,OWN,DEBTCONSOLIDATION,N,1
30.0,309472.0,37,1467315,11.41,311.0,4.7413,OWN,VENTURE,N,0
54.0,2241028.0,7,2481922,13.57,421.0,1.1075,OWN,MEDICAL,N,0
36.0,3045537.0,6,2280429,20.65,846.0,0.7488,OTHER,VENTURE,N,1
59.0,2877850.0,1,927629,13.57,,0.3223,MORTGAGE,VENTURE,Y,0
42.0,1848019.0,29,1038752,10.48,550.0,0.5621,OWN,PERSONAL,N,1
32.0,3450335.0,12,2960319,8.1,878.0,0.858,MORTGAGE,VENTURE,N,1
44.0,1929472.0,22,376540,8.35,781.0,0.1952,RENT,MEDICAL,N,1
60.0,3763983.0,28,2123527,19.92,849.0,0.5642,MORTGAGE,EDUCATION,N,1
58.0,3299783.0,37,143783,14.56,579.0,0.0436,OWN,DEBTCONSOLIDATION,N,1
30.0,2547466.0,36,281326,19.35,636.0,0.1104,RENT,PERSONAL,N,1
55.0,2476168.0,19,4066561,18.6,467.0,1.6423,RENT,DEBTCONSOLIDATION,Y,0
52.0,4058673.0,32,999035,9.3,627.0,0.2461,RENT,VENTURE,N,1
27.0,2084984.0,28,3589894,9.43,545.0,1.7218,OWN,VENTURE,N,0
41.0,1488971.0,14,1202568,19.84,890.0,0.8077,MORTGAGE,HOMEIMPROVEMENT,N,1
40.0,4291314.0,22,130270,,600.0,0.0304,OTHER,PERSONAL,N,1
46.0,4436419.0,2,3895506,13.43,499.0,0.8781,MORTGAGE,PERSONAL,Y,0
24.0,2187701.0,36,2765077,8.32,799.0,1.2639,OWN,MEDICAL,N,1
42.0,4160086.0,28,1147485,7.21,,0.2758,OWN,EDUCATION,N,1
35.0,3767760.0,7,1505734,11.9,665.0,0.3996,RENT,MEDICAL,N,1
60.0,632870.0,21,2000771,7.16,396.0,3.1614,MORTGAGE,MEDICAL,N,1
41.0,4707612.0,28,305943,10.91,370.0,0.065,OWN,MEDICAL,N,1
35.0,4359689.0,1,2567145,14.13,656.0,0.5888,OWN,EDUCATION,Y,0
42.0,4147581.0,0,44510,9.06,843.0,0.0107,OTHER,MEDICAL,Y,0
48.0,4302109.0,19,1555805,8.77,549.0,0.3616,MORTGAGE,DEBTCONSOLIDATION,Y,0
34.0,2755822.0,20,4292223,,553.0,1.5575,RENT,PERSONAL,Y,0
47.0,267369.0,36,742726,16.95,481.0,2.7779,RENT,EDUCATION,N,0
61.0,3869127.0,7,2529343,22.89,465.0,0.6537,RENT,VENTURE,N,0
60.0,2500876.0,26,4519690,12.88,303.0,1.8072,MORTGAGE,HOMEIMPROVEMENT,N,1
48.0,3523328.0,34,3641031,18.51,762.0,1.0334,OWN,HOMEIMPROVEMENT,Y,0
46.0,3769047.0,5,2082544,10.48,,0.5525,OWN,DEBTCONSOLIDATION,N,1
,2381737.0,18,4684569,17.51,464.0,1.9669,OTHER,PERSONAL,N,0
45.0,3017695.0,17,141235,9.2,643.0,0.0468,OTHER,HOMEIMPROVEMENT,N,1
23.0,2915847.0,0,3388414,7.04,404.0,1.1621,OWN,DEBTCONSOLIDATION,N,0
28.0,1898076.0,24,2583283,22.84,847.0,1.361,OWN,DEBTCONSOLIDATION,N,1
64.0,,26,4448671,16.43,613.0,2.4708,MORTGAGE,HOMEIMPROVEMENT,Y,0
53.0,1317213.0,6,826462,22.76,468.0,0.6274,OTHER,HOMEIMPROVEMENT,N,0
62.0,1057153.0,28,912997,12.68,819.0,0.8636,RENT,DEBTCONSOLIDATION,Y,0
,2864660.0,30,1183279,12.57,897.0,0.4131,RENT,DEBTCONSOLIDATION,N,1
26.0,3150827.0,35,1481274,13.81,735.0,0.4701,RENT,VENTURE,N,1
59.0,2073298.0,18,4104290,19.0,811.0,1.9796,RENT,HOMEIMPROVEMENT,N,1
43.0,3775279.0,5,2426551,16.62,708.0,0.6427,OWN,MEDICAL,N,1
45.0,4186423.0,24,888839,22.73,735.0,0.2123,OWN,DEBTCONSOLIDATION,Y,0
63.0,671397.0,30,1700816,7.43,614.0,2.5332,MORTGAGE,PERSONAL,N,1
39.0,942425.0,8,3599444,19.04,841.0,3.8193,RENT,PERSONAL,N,1
25.0,3260997.0,19,3051035,12.62,878.0,0.9356,OWN,DEBTCONSOLIDATION,N,1
31.0,4054413.0,9,1519579,10.06,362.0,0.3748,OWN,PERSONAL,N,0
32.0,1716772.0,36,2392970,15.68,331.0,1.3939,OWN,VENTURE,N,1
30.0,3151179.0,26,3817678,15.59,898.0,1.2115,RENT,VENTURE,Y,0
28.0,202066.0,12,4104664,9.33,510.0,20.3135,OWN,DEBTCONSOLIDATION,N,0
44.0,2621146.0,1,4506874,10.43,762.0,1.7194,OTHER,HOMEIMPROVEMENT,N,1
48.0,408480.0,20,1108160,13.94,862.0,2.7129,RENT,MEDICAL,N,1
61.0,4333005.0,32,1751951,13.95,874.0,0.4043,RENT,HOMEIMPROVEMENT,N,1
56.0,3902331.0,23,4801843,12.4,379.0,1.2305,OTHER,PERSONAL,N,0
57.0,,33,4273657,9.53,642.0,3.6803,MORTGAGE,MEDICAL,Y,0
41.0,4230554.0,8,690050,7.07,531.0,0.1631,MORTGAGE,PERSONAL,N,1
28.0,4321364.0,1,4197551,23.49,428.0,0.9713,RENT,MEDICAL,Y,0
29.0,2085822.0,29,3788302,23.04,318.0,1.8162,RENT,DEBTCONSOLIDATION,N,0
35.0,2723937.0,21,305906,15.22,656.0,0.1123,RENT,EDUCATION,Y,0
60.0,4347739.0,10,4897163,23.92,718.0,1.1264,OTHER,VENTURE,N,1
38.0,2086513.0,16,2588356,18.45,380.0,1.2405,OWN,VENTURE,N,0
62.0,3455742.0,35,1459462,8.17,417.0,0.4223,OTHER,DEBTCONSOLIDATION,N,0
40.0,1620851.0,12,3250868,9.0,793.0,2.0057,OWN,PERSONAL,Y,0
26.0,862917.0,6,2977658,22.57,791.0,3.4507,OWN,PERSONAL,N,1
32.0,3085973.0,15,3172743,17.71,524.0,1.0281,MORTGAGE,EDUCATION,Y,0
22.0,3086598.0,32,1955188,21.33,718.0,0.6334,OTHER,HOMEIMPROVEMENT,N,1
27.0,4636745.0,0,1769133,22.27,436.0,0.3815,OTHER,MEDICAL,N,0
36.0,2807179.0,10,3532591,14.62,525.0,1.2584,RENT,DEBTCONSOLIDATION,N,1
23.0,1601511.0,5,589649,7.82,633.0,0.3682,OTHER,EDUCATION,N,1
23.0,2850993.0,19,4880922,10.2,528.0,1.712,OWN,DEBTCONSOLIDATION,N,1
47.0,4352618.0,34,969012,8.13,622.0,0.2226,OWN,EDUCATION,N,1
,768119.0,36,2043864,10.21,407.0,2.6609,OTHER,PERSONAL,N,1
60.0,4157324.0,25,3542645,13.98,744.0,0.8521,MORTGAGE,PERSONAL,Y,0
58.0,3665530.0,11,474944,9.01,306.0,0.1296,MORTGAGE,HOMEIMPROVEMENT,N,1
53.0,3069697.0,29,3183138,9.83,427.0,1.037,RENT,DEBTCONSOLIDATION,N,1
48.0,791462.0,27,795334,14.58,652.0,1.0049,RENT,DEBTCONSOLIDATION,N,1
21.0,2477089.0,26,1985975,12.78,566.0,0.8017,OWN,HOMEIMPROVEMENT,Y,0
28.0,694653.0,18,3006206,14.95,513.0,4.3276,OTHER,PERSONAL,N,1
57.0,,4,2104889,14.3,546.0,0.4531,OWN,VENTURE,Y,0
52.0,543186.0,4,2512632,17.96,894.0,4.6257,OWN,HOMEIMPROVEMENT,N,1
63.0,3905490.0,26,4494486,22.93,673.0,1.1508,OTHER,EDUCATION,N,1
57.0,4684666.0,27,245530,8.83,720.0,0.0524,OWN,PERSONAL,N,1
24.0,3454299.0,25,1961944,8.69,340.0,0.568,OWN,DEBTCONSOLIDATION,N,0
50.0,912790.0,26,2378432,21.5,647.0,2.6057,MORTGAGE,DEBTCONSOLIDATION,Y,0
26.0,1900093.0,20,3431085,15.61,860.0,1.8057,RENT,MEDICAL,N,1
39.0,1370682.0,0,3364408,20.03,442.0,2.4546,MORTGAGE,MEDICAL,N,0
52.0,3045018.0,27,561719,10.66,440.0,0.1845,RENT,VENTURE,N,1
29.0,757317.0,14,3198018,,864.0,4.2228,RENT,DEBTCONSOLIDATION,N,1
32.0,2250923.0,16,995043,22.71,406.0,0.4421,RENT,PERSONAL,N,0
31.0,1843675.0,25,1941823,17.8,332.0,1.0532,MORTGAGE,DEBTCONSOLIDATION,N,0
36.0,1124303.0,19,3198475,8.8,499.0,2.8449,OTHER,DEBTCONSOLIDATION,N,1
21.0,4144417.0,24,734568,22.22,418.0,0.1772,OWN,EDUCATION,N,1
41.0,470580.0,12,4857724,20.47,528.0,10.3228,OTHER,VENTURE,N,0
50.0,3403507.0,32,4011175,19.76,484.0,1.1785,OTHER,EDUCATION,Y,0
33.0,4993483.0,24,680247,7.62,514.0,0.1362,RENT,MEDICAL,N,1
54.0,3026237.0,7,1577692,20.58,,0.5213,RENT,EDUCATION,Y,0
24.0,3781047.0,4,4728643,9.35,571.0,1.2506,MORTGAGE,MEDICAL,N,1
48.0,1186658.0,5,1521718,10.78,307.0,1.2824,MORTGAGE,HOMEIMPROVEMENT,N,0
58.0,630674.0,22,4494939,16.81,702.0,7.1272,OWN,MEDICAL,N,1
51.0,4897924.0,29,3958240,11.5,878.0,0.8081,OTHER,DEBTCONSOLIDATION,N,1
47.0,,13,569168,18.24,668.0,1.0481,OTHER,MEDICAL,N,1
25.0,4433335.0,22,1249613,17.34,836.0,0.2819,OWN,DEBTCONSOLIDATION,Y,0
45.0,3762914.0,10,2480352,8.84,352.0,0.6592,RENT,VENTURE,N,1
23.0,,30,359829,18.15,546.0,1.0805,MORTGAGE,DEBTCONSOLIDATION,N,0
53.0,1226048.0,5,1925883,22.71,636.0,1.5708,OWN,DEBTCONSOLIDATION,N,0
24.0,2307098.0,10,1153417,9.74,580.0,0.4999,OTHER,DEBTCONSOLIDATION,N,0
45.0,1094353.0,12,1780826,17.15,332.0,1.6273,OWN,VENTURE,N,1
40.0,3559413.0,11,3618234,12.81,847.0,1.0165,OWN,PERSONAL,Y,0
54.0,1201341.0,1,4089399,14.81,642.0,3.404,OTHER,PERSONAL,N,1
46.0,46495220.0,34,2622902,11.88,538.0,0.5641,OTHER,MEDICAL,N,0
25.0,3980371.0,35,1615869,13.02,791.0,0.406,MORTGAGE,HOMEIMPROVEMENT,N,1
55.0,1973980.0,16,1296479,7.49,476.0,0.6568,MORTGAGE,PERSONAL,N,0
48.0,2116849.0,27,3940174,23.69,343.0,1.8613,OTHER,MEDICAL,N,0
49.0,1871742.0,27,4310683,17.62,603.0,2.303,MORTGAGE,VENTURE,Y,0
29.0,4710351.0,21,2944312,15.51,568.0,0.6251,MORTGAGE,PERSONAL,N,0
58.0,4863094.0,37,4868355,13.52,699.0,1.0011,MORTGAGE,PERSONAL,N,1
26.0,3445453.0,6,2116908,16.17,730.0,0.6144,OTHER,DEBTCONSOLIDATION,N,1
39.0,3775613.0,14,657958,13.46,720.0,0.1743,RENT,DEBTCONSOLIDATION,N,1
64.0,2286491.0,31,3330108,13.12,430.0,1.4564,RENT,MEDICAL,N,0
31.0,3714701.0,10,2123685,14.89,709.0,0.5717,MORTGAGE,DEBTCONSOLIDATION,N,1
22.0,454543.0,23,4726274,11.69,524.0,10.3979,RENT,MEDICAL,N,1
64.0,4126173.0,2,107417,10.06,442.0,0.026,MORTGAGE,EDUCATION,N,1
64.0,3262261.0,29,1414038,16.46,877.0,0.4335,RENT,EDUCATION,N,1
29.0,1606498.0,5,2829672,21.33,839.0,1.7614,RENT,HOMEIMPROVEMENT,N,1
41.0,3847925.0,1,1503518,9.6,424.0,0.3907,OWN,PERSONAL,Y,0
44.0,4318986.0,13,358492,7.56,511.0,0.083,MORTGAGE,EDUCATION,N,1
54.0,4863297.0,17,2966649,11.2,727.0,0.61,RENT,MEDICAL,N,1
42.0,,30,2033001,23.66,736.0,0.6272,RENT,DEBTCONSOLIDATION,N,1
23.0,862932.0,12,4535931,,891.0,5.2564,OWN,DEBTCONSOLIDATION,N,1
32.0,1131271.0,25,4348748,17.13,537.0,3.8441,RENT,PERSONAL,Y,0
48.0,1142206.0,11,4635202,22.8,627.0,4.0581,OWN,EDUCATION,N,0
50.0,2388154.0,17,1940917,14.57,418.0,0.8127,RENT,HOMEIMPROVEMENT,Y,0
46.0,,8,3616743,23.72,345.0,23.5949,OWN,HOMEIMPROVEMENT,N,0
41.0,2807303.0,20,1674588,12.04,383.0,0.5965,OWN,HOMEIMPROVEMENT,N,1
48.0,3183361.0,39,2566481,11.09,651.0,0.8062,OTHER,HOMEIMPROVEMENT,N,1
46.0,1854491.0,23,3498437,17.85,312.0,1.8865,MORTGAGE,DEBTCONSOLIDATION,N,0
53.0,1531688.0,33,59574,13.43,471.0,0.0389,OTHER,DEBTCONSOLIDATION,N,1
41.0,1252491.0,7,150017,17.65,,0.1198,MORTGAGE,DEBTCONSOLIDATION,Y,0
55.0,815979.0,32,4233722,12.18,480.0,5.1885,RENT,MEDICAL,N,0
54.0,934278.0,22,3238335,17.5,350.0,3.4661,MORTGAGE,HOMEIMPROVEMENT,N,0
61.0,657553.0,12,4778466,11.69,694.0,7.267,OTHER,VENTURE,N,1
38.0,1126778.0,13,3005742,7.87,728.0,2.6676,MORTGAGE,DEBTCONSOLIDATION,N,1
31.0,4234457.0,13,3566074,22.51,573.0,0.8422,OTHER,HOMEIMPROVEMENT,N,1
43.0,2620562.0,15,4028417,22.01,506.0,1.5372,MORTGAGE,EDUCATION,N,1
42.0,2688076.0,37,4334842,23.5,447.0,1.6126,RENT,PERSONAL,N,0
37.0,3948057.0,38,2044328,19.18,599.0,0.5178,RENT,DEBTCONSOLIDATION,Y,0
25.0,3348747.0,25,4418003,18.61,752.0,1.3193,MORTGAGE,DEBTCONSOLIDATION,N,1
64.0,4875965.0,25,1271041,16.5,848.0,0.2607,MORTGAGE,EDUCATION,N,1
31.0,,0,2611740,9.14,682.0,1.2722,RENT,PERSONAL,Y,0
50.0,772215.0,31,2681075,10.22,833.0,3.4719,MORTGAGE,MEDICAL,Y,0
35.0,1961049.0,14,4461774,11.92,532.0,2.2752,OWN,DEBTCONSOLIDATION,N,1
47.0,,20,1958031,22.13,428.0,3.9458,RENT,PERSONAL,N,0
55.0,1316572.0,17,4566285,9.94,869.0,3.4683,RENT,VENTURE,N,1
53.0,4907812.0,29,4483852,22.69,536.0,0.9136,OTHER,DEBTCONSOLIDATION,Y,0
40.0,2639799.0,12,1655493,15.89,881.0,0.6271,OTHER,HOMEIMPROVEMENT,Y,0
36.0,4876234.0,23,4653138,19.16,,0.9542,OWN,EDUCATION,N,1
54.0,229971.0,29,2514153,8.87,784.0,10.9325,MORTGAGE,PERSONAL,N,1
22.0,2023200.0,1,2286583,11.57,540.0,1.1302,OWN,EDUCATION,N,0
55.0,1716049.0,18,494023,23.29,522.0,0.2879,MORTGAGE,HOMEIMPROVEMENT,N,0
60.0,4741901.0,24,963618,11.52,398.0,0.2032,OTHER,MEDICAL,Y,0
48.0,2999095.0,13,42799,12.04,856.0,0.0143,MORTGAGE,HOMEIMPROVEMENT,N,1
59.0,1465502.0,5,2409941,10.36,572.0,1.6444,OTHER,MEDICAL,N,1
26.0,4530088.0,11,4898602,9.19,698.0,1.0813,RENT,EDUCATION,N,1
29.0,1349110.0,19,2557350,10.97,,1.8956,RENT,MEDICAL,N,1
40.0,996462.0,22,4544062,17.92,729.0,4.5602,MORTGAGE,DEBTCONSOLIDATION,N,1
21.0,873879.0,29,3289115,14.74,822.0,3.7638,OTHER,MEDICAL,Y,0
28.0,4138571.0,29,2068836,16.41,647.0,0.4999,OWN,MEDICAL,N,0
43.0,3482006.0,37,3384067,9.08,850.0,0.9719,OTHER,DEBTCONSOLIDATION,N,1
23.0,1769814.0,29,2119572,20.64,750.0,1.1976,OTHER,MEDICAL,N,1
24.0,1594315.0,29,4484760,20.33,341.0,2.813,OTHER,DEBTCONSOLIDATION,N,0
45.0,1652718.0,35,817827,7.37,393.0,0.4948,RENT,DEBTCONSOLIDATION,N,0
58.0,2978340.0,33,312445,13.52,785.0,0.1049,OTHER,MEDICAL,Y,0
35.0,1344737.0,15,2154124,8.17,816.0,1.6019,MORTGAGE,DEBTCONSOLIDATION,N,1
41.0,3693525.0,23,1139429,,863.0,0.3085,RENT,PERSONAL,N,1
55.0,548825.0,13,2751575,19.53,449.0,5.0136,RENT,MEDICAL,N,0
34.0,2035190.0,25,4286808,22.33,798.0,2.1063,RENT,MEDICAL,N,1
56.0,4845781.0,7,3277101,11.02,670.0,0.6763,OTHER,HOMEIMPROVEMENT,N,1
32.0,380596.0,13,4537228,14.76,784.0,11.9214,OWN,HOMEIMPROVEMENT,N,1
37.0,3029198.0,30,3579873,10.14,682.0,1.1818,OTHER,HOMEIMPROVEMENT,N,1
59.0,4272990.0,1,4572906,13.31,491.0,1.0702,OTHER,MEDICAL,N,0
29.0,4255810.0,3,2616804,15.88,520.0,0.6149,OWN,HOMEIMPROVEMENT,N,0
55.0,2892651.0,0,1384340,7.91,,0.4786,OTHER,PERSONAL,N,1
33.0,1583482.0,19,4026284,19.15,426.0,2.5427,MORTGAGE,EDUCATION,N,0
35.0,,13,1945204,16.24,306.0,4.3776,OWN,HOMEIMPROVEMENT,N,1
38.0,3023798.0,39,4801146,21.09,415.0,1.5878,MORTGAGE,DEBTCONSOLIDATION,N,0
53.0,4871005.0,24,2510989,11.62,863.0,0.5155,MORTGAGE,HOMEIMPROVEMENT,N,1
26.0,1732369.0,24,127781,22.36,665.0,0.0738,RENT,PERSONAL,Y,0
47.0,3136386.0,2,4729565,,345.0,1.508,RENT,DEBTCONSOLIDATION,N,0
43.0,1331753.0,4,1832648,22.63,692.0,1.3761,OWN,DEBTCONSOLIDATION,N,1
47.0,1397752.0,37,3395938,20.22,322.0,2.4296,OTHER,DEBTCONSOLIDATION,N,0
54.0,4734751.0,25,3260647,20.81,430.0,0.6887,MORTGAGE,DEBTCONSOLIDATION,Y,0
58.0,4845154.0,39,3192825,16.75,426.0,0.659,OTHER,VENTURE,N,0
34.0,3464479.0,37,4325707,10.23,744.0,1.2486,MORTGAGE,VENTURE,Y,0
56.0,266908.0,37,3976405,18.51,608.0,14.898,RENT,DEBTCONSOLIDATION,N,0
28.0,2493145.0,3,559634,19.12,732.0,0.2245,RENT,DEBTCONSOLIDATION,Y,0
55.0,3525896.0,6,2737073,23.75,772.0,0.7763,RENT,DEBTCONSOLIDATION,N,1
39.0,1001563.0,29,3246145,16.2,347.0,3.2411,OWN,PERSONAL,Y,0
50.0,1000712.0,29,2549521,11.61,381.0,2.5477,MORTGAGE,HOMEIMPROVEMENT,N,0
,4097922.0,18,3115038,18.62,,0.7602,OTHER,EDUCATION,N,1
40.0,791142.0,38,3152052,23.65,562.0,3.9842,MORTGAGE,DEBTCONSOLIDATION,N,0
45.0,387902.0,34,1921950,10.01,330.0,4.9547,OTHER,HOMEIMPROVEMENT,Y,0
60.0,2310231.0,39,2998731,12.54,657.0,1.298,OTHER,PERSONAL,Y,0
44.0,1744441.0,32,1850980,16.21,867.0,1.0611,OTHER,PERSONAL,N,1
34.0,4654562.0,32,1893071,9.89,779.0,0.4067,MORTGAGE,DEBTCONSOLIDATION,N,1
46.0,632450.0,13,2950639,7.38,488.0,4.6654,RENT,MEDICAL,N,1
58.0,2048238.0,37,1721638,12.73,304.0,0.8405,OWN,PERSONAL,Y,0
43.0,1669598.0,9,4813426,21.71,585.0,2.883,OWN,MEDICAL,N,1
42.0,2359485.0,27,949044,7.74,693.0,0.4022,RENT,PERSONAL,N,1
39.0,2809232.0,13,3999610,14.29,754.0,1.4237,OWN,MEDICAL,N,1
23.0,195807.0,35,3745268,19.96,,19.1273,OTHER,MEDICAL,N,1
62.0,1585986.0,37,2154056,23.2,326.0,1.3582,OWN,DEBTCONSOLIDATION,N,0
39.0,810501.0,15,3251069,23.75,426.0,4.0112,MORTGAGE,DEBTCONSOLIDATION,N,0
29.0,1708274.0,20,4987188,,434.0,2.9194,RENT,HOMEIMPROVEMENT,N,1
48.0,4972884.0,27,799031,23.16,834.0,0.1607,RENT,MEDICAL,N,1
40.0,797272.0,32,3907133,7.6,630.0,4.9006,RENT,VENTURE,N,1
27.0,4882369.0,5,750079,19.68,691.0,0.1536,RENT,PERSONAL,Y,0
34.0,3334074.0,14,4915829,17.93,307.0,1.4744,MORTGAGE,DEBTCONSOLIDATION,N,0
29.0,3088287.0,2,1248503,11.24,560.0,0.4043,OTHER,EDUCATION,N,1
39.0,3914993.0,34,1293425,15.62,498.0,0.3304,OTHER,PERSONAL,N,0
34.0,459963.0,13,3574936,9.2,897.0,7.7722,OTHER,HOMEIMPROVEMENT,N,1
58.0,4241701.0,1,1484372,21.82,685.0,0.3499,OWN,HOMEIMPROVEMENT,Y,0
56.0,1333493.0,28,343060,13.08,771.0,0.2573,OTHER,MEDICAL,N,1
60.0,4891882.0,3,1964201,17.64,478.0,0.4015,OWN,HOMEIMPROVEMENT,N,0
37.0,1573271.0,25,2690210,9.7,749.0,1.7099,MORTGAGE,DEBTCONSOLIDATION,N,1
50.0,4768219.0,11,1295423,10.5,539.0,0.2717,OWN,HOMEIMPROVEMENT,Y,0
29.0,1857229.0,1,154015,23.86,823.0,0.0829,OTHER,PERSONAL,N,1
53.0,4200177.0,16,2209494,19.8,482.0,0.526,RENT,VENTURE,N,0
45.0,2890936.0,34,2692897,23.35,657.0,0.9315,MORTGAGE,VENTURE,N,1
34.0,1701726.0,9,4043310,12.03,675.0,2.376,OTHER,MEDICAL,N,1
31.0,2656976.0,21,1558160,9.8,837.0,0.5864,OTHER,HOMEIMPROVEMENT,N,1
55.0,4541649.0,20,2904978,15.55,381.0,0.6396,OTHER,HOMEIMPROVEMENT,N,0
61.0,3050203.0,14,3490030,15.41,657.0,1.1442,MORTGAGE,VENTURE,N,1
34.0,1800870.0,34,396804,9.97,484.0,0.2203,RENT,MEDICAL,N,1
50.0,3770597.0,20,1870288,19.46,,0.496,RENT,HOMEIMPROVEMENT,N,0
61.0,958062.0,20,2231373,13.15,361.0,2.329,RENT,MEDICAL,N,0
24.0,3139159.0,20,1135894,10.17,806.0,0.3618,OTHER,DEBTCONSOLIDATION,N,1
24.0,4984028.0,31,1977239,12.64,761.0,0.3967,OWN,PERSONAL,N,1
48.0,817538.0,4,3488034,16.58,329.0,4.2665,OTHER,DEBTCONSOLIDATION,Y,0
28.0,4757455.0,38,1004670,,330.0,0.2112,RENT,HOMEIMPROVEMENT,N,0
22.0,2163338.0,8,2422008,15.19,592.0,1.1196,MORTGAGE,HOMEIMPROVEMENT,N,1
61.0,3228378.0,17,4989376,15.94,472.0,1.5455,OWN,HOMEIMPROVEMENT,N,0
42.0,2212624.0,20,2621173,9.36,427.0,1.1846,OWN,VENTURE,N,1
61.0,4795373.0,7,1720525,22.55,385.0,0.3588,OTHER,VENTURE,N,0
36.0,2097175.0,33,2941825,22.79,614.0,1.4028,MORTGAGE,HOMEIMPROVEMENT,N,0
49.0,4411663.0,9,804609,18.62,327.0,0.1824,OWN,HOMEIMPROVEMENT,Y,0
50.0,2450612.0,23,533099,7.3,421.0,0.2175,RENT,PERSONAL,N,1
32.0,4160768.0,39,3321328,16.13,550.0,0.7982,OTHER,PERSONAL,Y,0
55.0,2192749.0,23,2866258,17.7,872.0,1.3072,OTHER,MEDICAL,N,1
31.0,1475831.0,31,3605775,23.91,702.0,2.4432,RENT,MEDICAL,N,1
41.0,4630609.0,32,586115,23.93,742.0,0.1266,RENT,VENTURE,N,1
41.0,1055352.0,37,3572452,21.58,571.0,3.3851,RENT,EDUCATION,N,0
25.0,1041255.0,33,2031013,8.09,412.0,1.9505,OWN,PERSONAL,Y,0
,2110022.0,10,3760517,23.21,693.0,1.7822,MORTGAGE,MEDICAL,N,1
57.0,3426194.0,30,2175924,17.42,318.0,0.6351,OWN,PERSONAL,N,0
23.0,2428598.0,17,2647051,20.62,764.0,1.09,MORTGAGE,PERSONAL,N,1
64.0,4761534.0,22,163354,13.92,490.0,0.0343,OTHER,DEBTCONSOLIDATION,N,1
53.0,2031397.0,21,1526008,12.43,792.0,0.7512,MORTGAGE,EDUCATION,N,1
29.0,4061251.0,17,4346716,14.88,462.0,1.0703,RENT,PERSONAL,N,1
29.0,4755681.0,39,368773,9.5,594.0,0.0775,OWN,DEBTCONSOLIDATION,Y,0
24.0,1830664.0,38,1429330,13.07,,0.7808,RENT,EDUCATION,N,1
55.0,3696434.0,19,3238763,21.58,372.0,0.8762,OTHER,DEBTCONSOLIDATION,Y,0
37.0,2628843.0,12,814597,7.65,861.0,0.3099,OWN,DEBTCONSOLIDATION,Y,0
54.0,912557.0,0,1692186,9.56,608.0,1.8543,OWN,EDUCATION,Y,0
44.0,4380061.0,3,4163994,9.13,601.0,0.9507,RENT,PERSONAL,N,1
52.0,2869713.0,23,1113091,13.85,607.0,0.3879,OWN,PERSONAL,N,0
21.0,4296477.0,35,3901540,23.95,423.0,0.9081,RENT,MEDICAL,N,0
28.0,732933.0,35,119446,9.95,560.0,0.163,MORTGAGE,PERSONAL,N,1
43.0,471199.0,1,69789,9.47,494.0,0.1481,OTHER,PERSONAL,N,0
60.0,1076502.0,27,2690928,22.56,650.0,2.4997,RENT,PERSONAL,N,0
32.0,3979994.0,25,3322844,21.99,788.0,0.8349,OTHER,MEDICAL,N,1
32.0,1561746.0,22,714960,7.55,499.0,0.4578,OWN,EDUCATION,N,1
35.0,2579488.0,14,883889,19.78,807.0,0.3427,OTHER,MEDICAL,Y,0
61.0,179092.0,35,3859864,18.14,879.0,21.5524,OTHER,PERSONAL,N,1
39.0,807191.0,26,2611855,20.05,745.0,3.2357,OTHER,HOMEIMPROVEMENT,N,1
